uniqueid,show_id,showdate,showtitle,artist,song_id,songname,artist_id,permalink,settype,setnumber,position,tracktime,transition_id,transition,footnote,isjamchart,jamchart_notes,venue_id,shownotes,showyear,showorder,opener,tour_id,tourname,soundcheck,isverified,slug,isoriginal,original_artist,venuename,city,state,country,isreprise,isjam,css_class,isrecommended
6479,1615427966,2018-10-26,,Goose,480,Ghostbusters,1,goose-october-26-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,2,13,12:39,6,,Ray Parker Jr.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.",2018,1,,19,Fall Tour 2018,,1,ghostbusters,0,Ray Parker Jr.,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6616,1615603769,2018-10-27,,Goose,492,Hot Night,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,1,1,13:58,2, > ,Laura Branigan. FTP.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,hot-night,0,Laura Branigan,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6617,1615603769,2018-10-27,,Goose,478,Flodown,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,1,2,7:28,1,", ",,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,flodown,1,Vasudo,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6618,1615603769,2018-10-27,,Goose,404,Time to Flee,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,1,3,3:18,1,", ",,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,time-to-flee,1,,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6619,1615603769,2018-10-27,,Goose,403,Arcadia,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,1,4,17:27,1,", ",,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,arcadia,1,,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6620,1615603769,2018-10-27,,Goose,542,Savin' The Day,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,1,5,11:13,1,", ",Alessi Brothers. FTP. With Jake Brownstein on guitar.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,savin-the-day,0,Alessi Brothers,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6621,1615603769,2018-10-27,,Goose,408,Hot Tea,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,1,6,12:26,4,,With Jake Brownstein on guitar.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,hot-tea,1,Vasudo,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6622,1615603769,2018-10-27,,Goose,481,Ghostbusters Rap,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,2,7,16:40,1,", ",Run DMC. FTP. With Hot Tea teases from Rick.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,ghostbusters-rap,0,Run DMC,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6623,1615603769,2018-10-27,,Goose,459,Doc Brown,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,2,8,11:51,1,", ",With Dani Battat on keys.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,doc-brown,1,Great Blue,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6624,1615603769,2018-10-27,,Goose,420,Creatures,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,2,9,16:44,1,", ",,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,creatures,1,,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6625,1615603769,2018-10-27,,Goose,487,(Your Love Keeps Lifting Me) Higher and Higher,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,2,10,9:06,2, > ,Jackie Wilson. FTP.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,your-love-keeps-lifting-me-higher-and-higher,0,Jackie Wilson,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
6626,1615603769,2018-10-27,,Goose,480,Ghostbusters,1,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,Set,2,11,11:00,6,,Ray Parker Jr.,0,,27,"This was a Netflox & Chill show and was ""GooseBusters"" themed.
There was a costume contest at setbreak - Mrs. Engborg won first place w/ her monarch butterfly costume and Charlie Bartlett won second place as a cowboy.",2018,1,,19,Fall Tour 2018,,1,ghostbusters,0,Ray Parker Jr.,BRYAC Black Rock,Bridgeport,CT,USA,0,0,,0.0
22838,1615601742,2018-11-10,,Goose,408,Hot Tea,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,1,,1,", ",,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,hot-tea,1,Vasudo,Flour City Station,Rochester,NY,USA,0,0,,
22839,1615601742,2018-11-10,,Goose,512,Madhuvan,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,2,,1,", ",,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,madhuvan,1,,Flour City Station,Rochester,NY,USA,0,0,,
22840,1615601742,2018-11-10,,Goose,416,Yeti,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,3,,1,", ",,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,yeti,1,Great Blue,Flour City Station,Rochester,NY,USA,0,0,,
22841,1615601742,2018-11-10,,Goose,439,Atlas,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,4,,1,", ",The Wood Brothers.,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,atlas,0,The Wood Brothers,Flour City Station,Rochester,NY,USA,0,0,,
22842,1615601742,2018-11-10,,Goose,405,Wysteria Lane,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,5,,1,", ",,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,wysteria-lane,1,Vasudo,Flour City Station,Rochester,NY,USA,0,0,,
22843,1615601742,2018-11-10,,Goose,400,Turned Clouds,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,6,,1,", ",,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,turned-clouds,1,,Flour City Station,Rochester,NY,USA,0,0,,
22844,1615601742,2018-11-10,,Goose,403,Arcadia,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,7,,1,", ",,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,arcadia,1,,Flour City Station,Rochester,NY,USA,0,0,,
22845,1615601742,2018-11-10,,Goose,478,Flodown,1,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,Set,1,8,,5,,,0,,124,,2018,1,"The Clock Reads, Haewa",19,Fall Tour 2018,,0,flodown,1,Vasudo,Flour City Station,Rochester,NY,USA,0,0,,
6584,1615600342,2018-11-15,,Goose,478,Flodown,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,1,,1,", ",Flopener.,0,,121,,2018,1,,19,Fall Tour 2018,,0,flodown,1,Vasudo,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6585,1615600342,2018-11-15,,Goose,465,Elizabeth,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,2,,1,", ",,0,,121,,2018,1,,19,Fall Tour 2018,,0,elizabeth,1,,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6586,1615600342,2018-11-15,,Goose,446,Caution,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,3,,1,", ",Bob Marley.,0,,121,,2018,1,,19,Fall Tour 2018,,0,caution,0,Bob Marley,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6587,1615600342,2018-11-15,,Goose,403,Arcadia,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,4,,1,", ",,0,,121,,2018,1,,19,Fall Tour 2018,,0,arcadia,1,,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6588,1615600342,2018-11-15,,Goose,455,Crosseyed & Painless,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,5,,2, > ,Talking Heads. Unfinished.,0,,121,,2018,1,,19,Fall Tour 2018,,0,crosseyed,0,Talking Heads,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6589,1615600342,2018-11-15,,Goose,463,Echo of a Rose,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,6,,1,", ",,0,,121,,2018,1,,19,Fall Tour 2018,,0,echo-of-a-rose-2,1,Vasudo,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6590,1615600342,2018-11-15,,Goose,421,So Ready,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,7,,1,", ",,0,,121,,2018,1,,19,Fall Tour 2018,,0,so-ready,1,,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6591,1615600342,2018-11-15,,Goose,408,Hot Tea,1,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,Set,1,8,,6,,,0,,121,,2018,1,,19,Fall Tour 2018,,0,hot-tea,1,Vasudo,123 Pleasant Street,Morgantown,WV,USA,0,0,,
6480,1615430308,2018-11-16,,Goose,492,Hot Night,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,1,1,12:55,2, > ,Laura Branigan.,0,,56,,2018,1,,19,Fall Tour 2018,,1,hot-night,0,Laura Branigan,Octave,Covington,KY,USA,0,0,,0.0
6481,1615430308,2018-11-16,,Goose,415,Butter Rum,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,1,2,6:27,1,", ",,0,,56,,2018,1,,19,Fall Tour 2018,,1,butter-rum,1,Vasudo,Octave,Covington,KY,USA,0,0,,0.0
6482,1615430308,2018-11-16,,Goose,512,Madhuvan,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,1,3,13:20,1,", ",,0,,56,,2018,1,,19,Fall Tour 2018,,1,madhuvan,1,,Octave,Covington,KY,USA,0,0,,0.0
6483,1615430308,2018-11-16,,Goose,577,Turkish Hills,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,1,4,6:02,2, > ,,0,,56,,2018,1,,19,Fall Tour 2018,,1,turkish-hills,1,,Octave,Covington,KY,USA,0,0,,0.0
6484,1615430308,2018-11-16,,Goose,463,Echo of a Rose,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,1,5,6:12,1,", ",,0,,56,,2018,1,,19,Fall Tour 2018,,1,echo-of-a-rose-2,1,Vasudo,Octave,Covington,KY,USA,0,0,,0.0
6485,1615430308,2018-11-16,,Goose,419,Disco Inferno,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,1,6,14:45,1,", ",The Trammps.,0,,56,,2018,1,,19,Fall Tour 2018,,1,disco-inferno,0,The Trammps,Octave,Covington,KY,USA,0,0,,0.0
6486,1615430308,2018-11-16,,Goose,416,Yeti,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,1,7,9:51,4,,,0,,56,,2018,1,,19,Fall Tour 2018,,1,yeti,1,Great Blue,Octave,Covington,KY,USA,0,0,,0.0
6487,1615430308,2018-11-16,,Goose,414,All I Need,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,8,11:48,2, > ,,0,,56,,2018,1,,19,Fall Tour 2018,,1,all-i-need,1,,Octave,Covington,KY,USA,0,0,,0.0
6488,1615430308,2018-11-16,,Goose,481,Ghostbusters Rap,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,9,11:57,2, > ,Run DMC.,0,,56,,2018,1,,19,Fall Tour 2018,,1,ghostbusters-rap,0,Run DMC,Octave,Covington,KY,USA,0,0,,0.0
6489,1615430308,2018-11-16,,Goose,414,All I Need,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,10,3:03,1,", ",,0,,56,,2018,1,,19,Fall Tour 2018,,1,all-i-need,1,,Octave,Covington,KY,USA,0,0,,0.0
6490,1615430308,2018-11-16,,Goose,420,Creatures,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,11,11:33,2, > ,,0,,56,,2018,1,,19,Fall Tour 2018,,1,creatures,1,,Octave,Covington,KY,USA,0,0,,0.0
6491,1615430308,2018-11-16,,Goose,456,Dancing In The Moonlight,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,12,6:30,1,", ",King Harvest.,0,,56,,2018,1,,19,Fall Tour 2018,,1,dancing-in-the-moonlight,0,King Harvest,Octave,Covington,KY,USA,0,0,,0.0
6492,1615430308,2018-11-16,,Goose,400,Turned Clouds,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,13,9:39,1,", ",,0,,56,,2018,1,,19,Fall Tour 2018,,1,turned-clouds,1,,Octave,Covington,KY,USA,0,0,,0.0
6493,1615430308,2018-11-16,,Goose,471,Everywhere,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,14,3:48,1,", ",Michelle Branch. FTP.,0,,56,,2018,1,,19,Fall Tour 2018,,1,everywhere,0,Michelle Branch,Octave,Covington,KY,USA,0,0,,0.0
6494,1615430308,2018-11-16,,Goose,408,Hot Tea,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,15,8:26,2, > ,,0,,56,,2018,1,,19,Fall Tour 2018,,1,hot-tea,1,Vasudo,Octave,Covington,KY,USA,0,0,,0.0
6495,1615430308,2018-11-16,,Goose,492,Hot Night,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,16,3:48,2, > ,Laura Branigan.,0,,56,,2018,1,,19,Fall Tour 2018,,1,hot-night,0,Laura Branigan,Octave,Covington,KY,USA,0,0,,0.0
6496,1615430308,2018-11-16,,Goose,408,Hot Tea,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,2,17,2:08,5,,,0,,56,,2018,1,,19,Fall Tour 2018,,1,hot-tea,1,Vasudo,Octave,Covington,KY,USA,0,0,,0.0
6497,1615430308,2018-11-16,,Goose,487,(Your Love Keeps Lifting Me) Higher and Higher,1,goose-november-16-2018-octave-covington-ky-usa.html,Set,e,18,8:06,6,,Jackie Wilson.,0,,56,,2018,1,,19,Fall Tour 2018,,1,your-love-keeps-lifting-me-higher-and-higher,0,Jackie Wilson,Octave,Covington,KY,USA,0,0,,0.0
6126,1615002805,2018-11-17,,Goose,508,Liza Jane,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,1,,1,", ",Traditional.,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,liza-jane,0,African American Folk Song,Madison Live!,Covington,KY,USA,0,0,,
6127,1615002805,2018-11-17,,Goose,478,Flodown,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,2,,1,", ",,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,flodown,1,Vasudo,Madison Live!,Covington,KY,USA,0,0,,
6128,1615002805,2018-11-17,,Goose,404,Time to Flee,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,3,,1,", ",,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,time-to-flee,1,,Madison Live!,Covington,KY,USA,0,0,,
6129,1615002805,2018-11-17,,Goose,405,Wysteria Lane,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,4,,2, > ,,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,wysteria-lane,1,Vasudo,Madison Live!,Covington,KY,USA,0,0,,
6130,1615002805,2018-11-17,,Goose,513,Mas Que Nada,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,5,,1,", ",Sergio Mendes.,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,mas-que-nada,0,Sergio Mendes,Madison Live!,Covington,KY,USA,0,0,,
6131,1615002805,2018-11-17,,Goose,403,Arcadia,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,6,,2, > ,,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,arcadia,1,,Madison Live!,Covington,KY,USA,0,0,,
6132,1615002805,2018-11-17,,Goose,411,Jive I,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,7,,2, > ,,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,jive-i,1,,Madison Live!,Covington,KY,USA,0,0,,
6133,1615002805,2018-11-17,,Goose,502,Jive Lee,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,8,,1,", ",,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,jive-lee,1,,Madison Live!,Covington,KY,USA,0,0,,
6134,1615002805,2018-11-17,,Goose,421,So Ready,1,goose-november-17-2018-madison-live-covington-ky-usa.html,Set,1,9,,6,,,0,,135,,2018,1,,1,Not Part of a Tour,"Butter Rum, Madhuvan",0,so-ready,1,,Madison Live!,Covington,KY,USA,0,0,,
5524,1614304965,2018-11-21,,Goose,508,Liza Jane,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,1,,1,", ",Traditional.,0,,25,,2018,1,,1,Not Part of a Tour,,1,liza-jane,0,African American Folk Song,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5525,1614304965,2018-11-21,,Goose,415,Butter Rum,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,2,,1,", ",,0,,25,,2018,1,,1,Not Part of a Tour,,1,butter-rum,1,Vasudo,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5526,1614304965,2018-11-21,,Goose,416,Yeti,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,3,,1,", ",,0,,25,,2018,1,,1,Not Part of a Tour,,1,yeti,1,Great Blue,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5527,1614304965,2018-11-21,,Goose,492,Hot Night,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,4,,2, > ,Laura Brannigan.,0,,25,,2018,1,,1,Not Part of a Tour,,1,hot-night,0,Laura Branigan,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5528,1614304965,2018-11-21,,Goose,514,Make The Move,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,5,,2, > ,Kenny Loggins.,0,,25,,2018,1,,1,Not Part of a Tour,,1,make-the-move,0,Kenny Loggins,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5529,1614304965,2018-11-21,,Goose,496,I'm Alright,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,6,,2, > ,Kenny Loggins.,0,,25,,2018,1,,1,Not Part of a Tour,,1,im-alright,0,Kenny Loggins,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5530,1614304965,2018-11-21,,Goose,560,Strokin',1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,7,,2, > ,Clarence Carter.,0,,25,,2018,1,,1,Not Part of a Tour,,1,strokin,0,Clarence Carter,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5531,1614304965,2018-11-21,,Goose,408,Hot Tea,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,8,,1,", ",,0,,25,,2018,1,,1,Not Part of a Tour,,1,hot-tea,1,Vasudo,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5532,1614304965,2018-11-21,,Goose,471,Everywhere,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,9,,1,", ",Michelle Branch.,0,,25,,2018,1,,1,Not Part of a Tour,,1,everywhere,0,Michelle Branch,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5533,1614304965,2018-11-21,,Goose,481,Ghostbusters Rap,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,10,,1,", ",Run DMC.,0,,25,,2018,1,,1,Not Part of a Tour,,1,ghostbusters-rap,0,Run DMC,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5534,1614304965,2018-11-21,,Goose,442,Boogie Wonderland,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,11,,2, > ,"Earth, Wind & Fire and The Emotions. With Ethan Michael on guitar.",0,,25,,2018,1,,1,Not Part of a Tour,,1,boogie-wonderland,0,"Earth, Wind & Fire and The Emotions",O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5535,1614304965,2018-11-21,,Goose,419,Disco Inferno,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,12,,2, > ,The Trammps.,0,,25,,2018,1,,1,Not Part of a Tour,,1,disco-inferno,0,The Trammps,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5536,1614304965,2018-11-21,,Goose,534,Pumped Up Kicks,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,13,,2, > ,Foster The People.,0,,25,,2018,1,,1,Not Part of a Tour,,1,pumped-up-kicks,0,Foster The People,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5537,1614304965,2018-11-21,,Goose,545,Shama Lama Ding Dong,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,14,,1,", ",Otis Day & The Knights.,0,,25,,2018,1,,1,Not Part of a Tour,,1,shama-lama-ding-dong,0,Otis Day and The Knights,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
5538,1614304965,2018-11-21,,Goose,430,What's Up?,1,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,Set,1,15,,6,,4 Non Blondes.,0,,25,,2018,1,,1,Not Part of a Tour,,1,whats-up,0,4 Non Blondes,O'Neill's Irish Pub &amp; Restaurant,Norwalk,CT,USA,0,0,,
6444,1615427110,2018-11-29,,Goose,478,Flodown,1,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,Set,1,1,,1,", ",Flopener.,0,,141,This was an opening set for Pigeons Playing Ping Pong.,2018,1,,19,Fall Tour 2018,Butter Rum,0,flodown,1,Vasudo,Paradise Rock Club,Boston,MA,USA,0,0,,
6445,1615427110,2018-11-29,,Goose,404,Time to Flee,1,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,Set,1,2,,1,", ",,0,,141,This was an opening set for Pigeons Playing Ping Pong.,2018,1,,19,Fall Tour 2018,Butter Rum,0,time-to-flee,1,,Paradise Rock Club,Boston,MA,USA,0,0,,
6446,1615427110,2018-11-29,,Goose,411,Jive I,1,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,Set,1,3,,2, > ,,0,,141,This was an opening set for Pigeons Playing Ping Pong.,2018,1,,19,Fall Tour 2018,Butter Rum,0,jive-i,1,,Paradise Rock Club,Boston,MA,USA,0,0,,
6447,1615427110,2018-11-29,,Goose,502,Jive Lee,1,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,Set,1,4,,1,", ",,0,,141,This was an opening set for Pigeons Playing Ping Pong.,2018,1,,19,Fall Tour 2018,Butter Rum,0,jive-lee,1,,Paradise Rock Club,Boston,MA,USA,0,0,,
6448,1615427110,2018-11-29,,Goose,419,Disco Inferno,1,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,Set,1,5,,1,", ",The Trammps. With Crosseyed & Painless quotes from Rick.,0,,141,This was an opening set for Pigeons Playing Ping Pong.,2018,1,,19,Fall Tour 2018,Butter Rum,0,disco-inferno,0,The Trammps,Paradise Rock Club,Boston,MA,USA,0,0,,
6449,1615427110,2018-11-29,,Goose,415,Butter Rum,1,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,Set,1,6,,1,", ",,0,,141,This was an opening set for Pigeons Playing Ping Pong.,2018,1,,19,Fall Tour 2018,Butter Rum,0,butter-rum,1,Vasudo,Paradise Rock Club,Boston,MA,USA,0,0,,
6450,1615427110,2018-11-29,,Goose,408,Hot Tea,1,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,Set,1,7,,4,,,0,,141,This was an opening set for Pigeons Playing Ping Pong.,2018,1,,19,Fall Tour 2018,Butter Rum,0,hot-tea,1,Vasudo,Paradise Rock Club,Boston,MA,USA,0,0,,
